# q=  0.00000000E+00  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     109     -0.55969739E-32     -0.67624714E-32     -0.37259737E-03     -0.10634527E-02
     110     -0.56029369E-32     -0.67624714E-32     -0.37288735E-03     -0.10634527E-02
     111     -0.56131051E-32     -0.67624714E-32     -0.37290793E-03     -0.10634527E-02
     112     -0.56180900E-32     -0.67624714E-32     -0.37292167E-03     -0.10634527E-02
     113     -0.56284803E-32     -0.67624714E-32     -0.37292644E-03     -0.10634527E-02
     114     -0.56378185E-32     -0.67624714E-32     -0.37293016E-03     -0.10634527E-02
     115     -0.56460325E-32     -0.67624714E-32     -0.37293938E-03     -0.10634527E-02
     116     -0.56549177E-32     -0.67624714E-32     -0.37295023E-03     -0.10634527E-02
     117     -0.56599663E-32     -0.67624714E-32     -0.37295026E-03     -0.10634527E-02
     118     -0.56659867E-32     -0.67624714E-32     -0.37295030E-03     -0.10634527E-02
     119     -0.56915770E-32     -0.67624714E-32     -0.37886038E-03     -0.10634527E-02
     120     -0.57010915E-32     -0.67624714E-32     -0.37995010E-03     -0.10634527E-02
     121     -0.57132204E-32     -0.67624714E-32     -0.38190031E-03     -0.10634527E-02
     122     -0.57199461E-32     -0.67624714E-32     -0.38708736E-03     -0.10634527E-02
     123     -0.57291097E-32     -0.67624714E-32     -0.38741961E-03     -0.10634527E-02
     124     -0.57380184E-32     -0.67624714E-32     -0.38808381E-03     -0.10634527E-02
     125     -0.57421099E-32     -0.67624714E-32     -0.38853946E-03     -0.10634527E-02
     126     -0.57449275E-32     -0.67624714E-32     -0.38859942E-03     -0.10634527E-02
     127     -0.57539775E-32     -0.67624714E-32     -0.38949313E-03     -0.10634527E-02
     128     -0.57566484E-32     -0.67624714E-32     -0.38951447E-03     -0.10634527E-02
     129     -0.57654633E-32     -0.67624714E-32     -0.39005230E-03     -0.10634527E-02
     130     -0.57713009E-32     -0.67624714E-32     -0.39276495E-03     -0.10634527E-02
     131     -0.57807955E-32     -0.67624714E-32     -0.39281032E-03     -0.10634527E-02
     132     -0.57887547E-32     -0.67624714E-32     -0.39373572E-03     -0.10634527E-02
     133     -0.58052585E-32     -0.67624714E-32     -0.39431060E-03     -0.10634527E-02
     134     -0.58135870E-32     -0.67624714E-32     -0.39434817E-03     -0.10634527E-02
     135     -0.58169932E-32     -0.67624714E-32     -0.39435587E-03     -0.10634527E-02
     136     -0.58248527E-32     -0.67624714E-32     -0.39435600E-03     -0.10634527E-02
     137     -0.58502650E-32     -0.67624714E-32     -0.39843823E-03     -0.10634527E-02
     138     -0.58557867E-32     -0.67624714E-32     -0.39885964E-03     -0.10634527E-02
     139     -0.58749112E-32     -0.67624714E-32     -0.39908663E-03     -0.10634527E-02
     140     -0.58821667E-32     -0.67624714E-32     -0.39908816E-03     -0.10634527E-02
     141     -0.58994858E-32     -0.67624714E-32     -0.40125185E-03     -0.10634527E-02
     142     -0.59069980E-32     -0.67624714E-32     -0.40214083E-03     -0.10634527E-02
     143     -0.59153990E-32     -0.67624714E-32     -0.40280621E-03     -0.10634527E-02
     144     -0.59269580E-32     -0.67624714E-32     -0.40281476E-03     -0.10634527E-02
     145     -0.59368599E-32     -0.67624714E-32     -0.40282047E-03     -0.10634527E-02
     146     -0.59581955E-32     -0.67624714E-32     -0.41234510E-03     -0.10634527E-02
     147     -0.59601708E-32     -0.67624714E-32     -0.41289537E-03     -0.10634527E-02
     148     -0.59743833E-32     -0.67624714E-32     -0.41385338E-03     -0.10634527E-02
     149     -0.59783493E-32     -0.67624714E-32     -0.41652037E-03     -0.10634527E-02
     150     -0.59823139E-32     -0.67624714E-32     -0.41680083E-03     -0.10634527E-02
     151     -0.59853076E-32     -0.67624714E-32     -0.41814304E-03     -0.10634527E-02
     152     -0.59872897E-32     -0.67624714E-32     -0.42080929E-03     -0.10634527E-02
     153     -0.59937952E-32     -0.67624714E-32     -0.42092142E-03     -0.10634527E-02
     154     -0.59960477E-32     -0.67624714E-32     -0.42094180E-03     -0.10634527E-02
     155     -0.60048165E-32     -0.67624714E-32     -0.42145424E-03     -0.10634527E-02
     156     -0.60109623E-32     -0.67624714E-32     -0.42147960E-03     -0.10634527E-02
     157     -0.60137977E-32     -0.67624714E-32     -0.42198634E-03     -0.10634527E-02
     158     -0.60158878E-32     -0.67624714E-32     -0.42237468E-03     -0.10634527E-02
     159     -0.60177390E-32     -0.67624714E-32     -0.42237737E-03     -0.10634527E-02
     160     -0.60212320E-32     -0.67624714E-32     -0.42238029E-03     -0.10634527E-02
     161     -0.60229182E-32     -0.67624714E-32     -0.42254986E-03     -0.10634527E-02
     162     -0.60270103E-32     -0.67624714E-32     -0.42254994E-03     -0.10634527E-02
     163     -0.60278744E-32     -0.67624714E-32     -0.42266937E-03     -0.10634527E-02
     164     -0.60288769E-32     -0.67624714E-32     -0.42267031E-03     -0.10634527E-02
     165     -0.60314663E-32     -0.67624714E-32     -0.42267350E-03     -0.10634527E-02
     166     -0.60374687E-32     -0.67624714E-32     -0.42267361E-03     -0.10634527E-02
     167     -0.60413379E-32     -0.67624714E-32     -0.42753877E-03     -0.10634527E-02
     168     -0.60435757E-32     -0.67624714E-32     -0.42815902E-03     -0.10634527E-02
     169     -0.60484823E-32     -0.67624714E-32     -0.42898114E-03     -0.10634527E-02
     170     -0.60550120E-32     -0.67624714E-32     -0.43283957E-03     -0.10634527E-02
     171     -0.60615715E-32     -0.67624714E-32     -0.43337404E-03     -0.10634527E-02
     172     -0.60652773E-32     -0.67624714E-32     -0.43406469E-03     -0.10634527E-02
     173     -0.60689903E-32     -0.67624714E-32     -0.43704834E-03     -0.10634527E-02
     174     -0.60723396E-32     -0.67624714E-32     -0.43735323E-03     -0.10634527E-02
     175     -0.60835682E-32     -0.67624714E-32     -0.44128896E-03     -0.10634527E-02
     176     -0.60877221E-32     -0.67624714E-32     -0.44363757E-03     -0.10634527E-02
     177     -0.60888593E-32     -0.67624714E-32     -0.44384363E-03     -0.10634527E-02
     178     -0.60916045E-32     -0.67624714E-32     -0.44564738E-03     -0.10634527E-02
     179     -0.60956344E-32     -0.67624714E-32     -0.44608238E-03     -0.10634527E-02
     180     -0.61019554E-32     -0.67624714E-32     -0.44668111E-03     -0.10634527E-02
     181     -0.61062044E-32     -0.67624714E-32     -0.44679902E-03     -0.10634527E-02
     182     -0.61133724E-32     -0.67624714E-32     -0.44796560E-03     -0.10634527E-02
     183     -0.61191875E-32     -0.67624714E-32     -0.44942090E-03     -0.10634527E-02
     184     -0.61228416E-32     -0.67624714E-32     -0.45042460E-03     -0.10634527E-02
     185     -0.61248814E-32     -0.67624714E-32     -0.45054423E-03     -0.10634527E-02
     186     -0.61265145E-32     -0.67624714E-32     -0.45204814E-03     -0.10634527E-02
     187     -0.61293701E-32     -0.67624714E-32     -0.45209263E-03     -0.10634527E-02
     188     -0.61337770E-32     -0.67624714E-32     -0.45364678E-03     -0.10634527E-02
     189     -0.61387446E-32     -0.67624714E-32     -0.45430766E-03     -0.10634527E-02
     190     -0.61448983E-32     -0.67624714E-32     -0.45484882E-03     -0.10634527E-02
     191     -0.61470103E-32     -0.67624714E-32     -0.45495675E-03     -0.10634527E-02
     192     -0.61505707E-32     -0.67624714E-32     -0.45547171E-03     -0.10634527E-02
     193     -0.61561704E-32     -0.67624714E-32     -0.45576371E-03     -0.10634527E-02
     194     -0.61592150E-32     -0.67624714E-32     -0.45579434E-03     -0.10634527E-02
     195     -0.61676601E-32     -0.67624714E-32     -0.45583750E-03     -0.10634527E-02
     196     -0.61701596E-32     -0.67624714E-32     -0.45584382E-03     -0.10634527E-02
     197     -0.61733236E-32     -0.67624714E-32     -0.45584390E-03     -0.10634527E-02
     198     -0.61763887E-32     -0.67624714E-32     -0.45584864E-03     -0.10634527E-02
     199     -0.61801221E-32     -0.67624714E-32     -0.45804963E-03     -0.10634527E-02
     200     -0.61821878E-32     -0.67624714E-32     -0.45841421E-03     -0.10634527E-02
     201     -0.61847656E-32     -0.67624714E-32     -0.45918216E-03     -0.10634527E-02
     202     -0.61870589E-32     -0.67624714E-32     -0.46168208E-03     -0.10634527E-02
     203     -0.61891924E-32     -0.67624714E-32     -0.46228330E-03     -0.10634527E-02
     204     -0.61901031E-32     -0.67624714E-32     -0.46273351E-03     -0.10634527E-02
     205     -0.61907434E-32     -0.67624714E-32     -0.46321676E-03     -0.10634527E-02
     206     -0.61939931E-32     -0.67624714E-32     -0.46474401E-03     -0.10634527E-02
     207     -0.61952401E-32     -0.67624714E-32     -0.46513611E-03     -0.10634527E-02
     208     -0.61962725E-32     -0.67624714E-32     -0.46594103E-03     -0.10634527E-02
     209     -0.61980357E-32     -0.67624714E-32     -0.46870404E-03     -0.10634527E-02
     210     -0.62047520E-32     -0.67624714E-32     -0.46944297E-03     -0.10634527E-02
     211     -0.62064109E-32     -0.67624714E-32     -0.47026524E-03     -0.10634527E-02
     212     -0.62085960E-32     -0.67624714E-32     -0.47107931E-03     -0.10634527E-02
     213     -0.62106476E-32     -0.67624714E-32     -0.47108859E-03     -0.10634527E-02
     214     -0.62125672E-32     -0.67624714E-32     -0.47139495E-03     -0.10634527E-02
     215     -0.62157737E-32     -0.67624714E-32     -0.47144217E-03     -0.10634527E-02
     216     -0.62200158E-32     -0.67624714E-32     -0.47170951E-03     -0.10634527E-02
     217     -0.62211314E-32     -0.67624714E-32     -0.47173084E-03     -0.10634527E-02
     218     -0.62254140E-32     -0.67624714E-32     -0.47175335E-03     -0.10634527E-02
     219     -0.62262160E-32     -0.67624714E-32     -0.47176729E-03     -0.10634527E-02
     220     -0.62290181E-32     -0.67624714E-32     -0.47177115E-03     -0.10634527E-02
     221     -0.62297521E-32     -0.67624714E-32     -0.47177130E-03     -0.10634527E-02
     222     -0.62304406E-32     -0.67624714E-32     -0.47177142E-03     -0.10634527E-02
     223     -0.62341048E-32     -0.67624714E-32     -0.47365978E-03     -0.10634527E-02
     224     -0.62370483E-32     -0.67624714E-32     -0.47487311E-03     -0.10634527E-02
     225     -0.62378412E-32     -0.67624714E-32     -0.47493482E-03     -0.10634527E-02
     226     -0.62384440E-32     -0.67624714E-32     -0.47506945E-03     -0.10634527E-02
     227     -0.62417038E-32     -0.67624714E-32     -0.47516203E-03     -0.10634527E-02
     228     -0.62438447E-32     -0.67624714E-32     -0.47519132E-03     -0.10634527E-02
     229     -0.62467671E-32     -0.67624714E-32     -0.47520225E-03     -0.10634527E-02
     230     -0.62479487E-32     -0.67624714E-32     -0.47524468E-03     -0.10634527E-02
     231     -0.62493308E-32     -0.67624714E-32     -0.47531229E-03     -0.10634527E-02
     232     -0.62513811E-32     -0.67624714E-32     -0.47533176E-03     -0.10634527E-02
     233     -0.62519358E-32     -0.67624714E-32     -0.47534205E-03     -0.10634527E-02
     234     -0.62556104E-32     -0.67624714E-32     -0.47536237E-03     -0.10634527E-02
     235     -0.62565768E-32     -0.67624714E-32     -0.47537318E-03     -0.10634527E-02
     236     -0.62597943E-32     -0.67624714E-32     -0.47538288E-03     -0.10634527E-02
     237     -0.62603644E-32     -0.67624714E-32     -0.47538324E-03     -0.10634527E-02
     238     -0.62614830E-32     -0.67624714E-32     -0.47538371E-03     -0.10634527E-02
     239     -0.62637862E-32     -0.67624714E-32     -0.47613188E-03     -0.10634527E-02
     240     -0.62650110E-32     -0.67624714E-32     -0.47613698E-03     -0.10634527E-02
     241     -0.62663064E-32     -0.67624714E-32     -0.47614356E-03     -0.10634527E-02
     242     -0.62695348E-32     -0.67624714E-32     -0.47615103E-03     -0.10634527E-02
     243     -0.62702753E-32     -0.67624714E-32     -0.47615117E-03     -0.10634527E-02
     244     -0.62726642E-32     -0.67624714E-32     -0.47615363E-03     -0.10634527E-02
     245     -0.62747684E-32     -0.67624714E-32     -0.47615634E-03     -0.10634527E-02
     246     -0.62756907E-32     -0.67624714E-32     -0.47615967E-03     -0.10634527E-02
     247     -0.62775503E-32     -0.67624714E-32     -0.47615977E-03     -0.10634527E-02
     248     -0.62801097E-32     -0.67624714E-32     -0.48125796E-03     -0.10634527E-02
     249     -0.62847204E-32     -0.67624714E-32     -0.48264766E-03     -0.10634527E-02
     250     -0.62881872E-32     -0.67624714E-32     -0.48406266E-03     -0.10634527E-02
     251     -0.62894402E-32     -0.67624714E-32     -0.48497769E-03     -0.10634527E-02
     252     -0.62911775E-32     -0.67624714E-32     -0.48684514E-03     -0.10634527E-02
     253     -0.62959639E-32     -0.67624714E-32     -0.48707820E-03     -0.10634527E-02
     254     -0.63010809E-32     -0.67624714E-32     -0.48789143E-03     -0.10634527E-02
     255     -0.63023138E-32     -0.67624714E-32     -0.48907021E-03     -0.10634527E-02
     256     -0.63077629E-32     -0.67624714E-32     -0.49100646E-03     -0.10634527E-02
     257     -0.63103020E-32     -0.67624714E-32     -0.49758902E-03     -0.10634527E-02
     258     -0.63152251E-32     -0.67624714E-32     -0.50002657E-03     -0.10634527E-02
     259     -0.63208125E-32     -0.67624714E-32     -0.50178923E-03     -0.10634527E-02
     260     -0.63279967E-32     -0.67624714E-32     -0.50445525E-03     -0.10634527E-02
     261     -0.63301770E-32     -0.67624714E-32     -0.50780078E-03     -0.10634527E-02
     262     -0.63325712E-32     -0.67624714E-32     -0.50863526E-03     -0.10634527E-02
     263     -0.63338633E-32     -0.67624714E-32     -0.50905698E-03     -0.10634527E-02
     264     -0.63346854E-32     -0.67624714E-32     -0.50916598E-03     -0.10634527E-02
     265     -0.63372875E-32     -0.67624714E-32     -0.50919005E-03     -0.10634527E-02
     266     -0.63399828E-32     -0.67624714E-32     -0.51037785E-03     -0.10634527E-02
     267     -0.63452051E-32     -0.67624714E-32     -0.51239639E-03     -0.10634527E-02
     268     -0.63467541E-32     -0.67624714E-32     -0.51518123E-03     -0.10634527E-02
     269     -0.63475613E-32     -0.67624714E-32     -0.51624953E-03     -0.10634527E-02
     270     -0.63482744E-32     -0.67624714E-32     -0.51670194E-03     -0.10634527E-02
     271     -0.63502531E-32     -0.67624714E-32     -0.51700288E-03     -0.10634527E-02
     272     -0.63542036E-32     -0.67624714E-32     -0.51728341E-03     -0.10634527E-02
     273     -0.63556796E-32     -0.67624714E-32     -0.51771515E-03     -0.10634527E-02
     274     -0.63574761E-32     -0.67624714E-32     -0.51814471E-03     -0.10634527E-02
     275     -0.63605428E-32     -0.67624714E-32     -0.51831136E-03     -0.10634527E-02
     276     -0.63627996E-32     -0.67624714E-32     -0.51851071E-03     -0.10634527E-02
     277     -0.63658199E-32     -0.67624714E-32     -0.51896725E-03     -0.10634527E-02
     278     -0.63666684E-32     -0.67624714E-32     -0.51896747E-03     -0.10634527E-02
     279     -0.63687249E-32     -0.67624714E-32     -0.51951385E-03     -0.10634527E-02
     280     -0.63704585E-32     -0.67624714E-32     -0.51967179E-03     -0.10634527E-02
     281     -0.63710013E-32     -0.67624714E-32     -0.51986823E-03     -0.10634527E-02
     282     -0.63747912E-32     -0.67624714E-32     -0.51990880E-03     -0.10634527E-02
     283     -0.63754130E-32     -0.67624714E-32     -0.51993273E-03     -0.10634527E-02
     284     -0.63775148E-32     -0.67624714E-32     -0.52006233E-03     -0.10634527E-02
     285     -0.63796243E-32     -0.67624714E-32     -0.52012141E-03     -0.10634527E-02
     286     -0.63804543E-32     -0.67624714E-32     -0.52023568E-03     -0.10634527E-02
     287     -0.63808057E-32     -0.67624714E-32     -0.52037804E-03     -0.10634527E-02
     288     -0.63820772E-32     -0.67624714E-32     -0.52041861E-03     -0.10634527E-02
     289     -0.63830265E-32     -0.67624714E-32     -0.52043428E-03     -0.10634527E-02
     290     -0.63841682E-32     -0.67624714E-32     -0.52043745E-03     -0.10634527E-02
     291     -0.63850673E-32     -0.67624714E-32     -0.52043756E-03     -0.10634527E-02
     292     -0.63894820E-32     -0.67624714E-32     -0.52044464E-03     -0.10634527E-02
     293     -0.63907172E-32     -0.67624714E-32     -0.52046435E-03     -0.10634527E-02
     294     -0.63919604E-32     -0.67624714E-32     -0.52046441E-03     -0.10634527E-02
     295     -0.63933681E-32     -0.67624714E-32     -0.52053334E-03     -0.10634527E-02
     296     -0.63939986E-32     -0.67624714E-32     -0.52054222E-03     -0.10634527E-02
     297     -0.63950544E-32     -0.67624714E-32     -0.52055019E-03     -0.10634527E-02
     298     -0.63977922E-32     -0.67624714E-32     -0.52055045E-03     -0.10634527E-02
     299     -0.63990135E-32     -0.67624714E-32     -0.52061026E-03     -0.10634527E-02
     300     -0.64003763E-32     -0.67624714E-32     -0.52066673E-03     -0.10634527E-02
     301     -0.64022167E-32     -0.67624714E-32     -0.52362824E-03     -0.10634527E-02
     302     -0.64035144E-32     -0.67624714E-32     -0.52421566E-03     -0.10634527E-02
     303     -0.64048851E-32     -0.67624714E-32     -0.52480410E-03     -0.10634527E-02
     304     -0.64061595E-32     -0.67624714E-32     -0.52551454E-03     -0.10634527E-02
     305     -0.64071672E-32     -0.67624714E-32     -0.52596250E-03     -0.10634527E-02
     306     -0.64106521E-32     -0.67624714E-32     -0.52653507E-03     -0.10634527E-02
     307     -0.64117034E-32     -0.67624714E-32     -0.52705174E-03     -0.10634527E-02
     308     -0.64124428E-32     -0.67624714E-32     -0.52782604E-03     -0.10634527E-02
     309     -0.64137411E-32     -0.67624714E-32     -0.52789064E-03     -0.10634527E-02
     310     -0.64147320E-32     -0.67624714E-32     -0.52808290E-03     -0.10634527E-02
     311     -0.64174138E-32     -0.67624714E-32     -0.52855763E-03     -0.10634527E-02
     312     -0.64205194E-32     -0.67624714E-32     -0.52871101E-03     -0.10634527E-02
     313     -0.64224649E-32     -0.67624714E-32     -0.52993910E-03     -0.10634527E-02
     314     -0.64236260E-32     -0.67624714E-32     -0.53028783E-03     -0.10634527E-02
     315     -0.64244253E-32     -0.67624714E-32     -0.53083692E-03     -0.10634527E-02
     316     -0.64256350E-32     -0.67624714E-32     -0.53089416E-03     -0.10634527E-02
     317     -0.64270328E-32     -0.67624714E-32     -0.53189439E-03     -0.10634527E-02
     318     -0.64288900E-32     -0.67624714E-32     -0.53214859E-03     -0.10634527E-02
     319     -0.64297837E-32     -0.67624714E-32     -0.53246653E-03     -0.10634527E-02
     320     -0.64341978E-32     -0.67624714E-32     -0.53249202E-03     -0.10634527E-02
     321     -0.64352541E-32     -0.67624714E-32     -0.53252640E-03     -0.10634527E-02
